Route_name,Bus_name,Bus_type,Duration,Ratings,Seats_Available,Price,Departing_time,Reaching_Time,Route_link
Vijayawada to Rajahmundry,APSRTC - 4381,Super Luxury (Non AC Seater 2+2 Push Back),04h 30m,3.4,33,261.0,17:15,21:45,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),03h 30m,4.3,36,401.0,17:15,20:45,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",04h 30m,3.6,35,252.0,17:30,22:00,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3135,Super Luxury (Non AC Seater 2+2 Push Back),04h 45m,3.8,33,263.0,17:45,22:30,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 23964,Super Luxury (Non AC Seater 2+2 Push Back),03h 30m,4.5,33,260.0,17:45,21:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3071,Super Luxury (Non AC Seater 2+2 Push Back),04h 15m,3.4,33,263.0,18:00,22:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 4411,Super Luxury (Non AC Seater 2+2 Push Back),04h 15m,3.3,33,261.0,18:15,22:30,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),03h 15m,4.6,45,401.0,18:45,22:00,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3137,Super Luxury (Non AC Seater 2+2 Push Back),04h 30m,3.8,33,263.0,18:45,23:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 23966,Super Luxury (Non AC Seater 2+2 Push Back),03h 15m,3.2,33,263.0,18:45,22:00,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3774,Super Luxury (Non AC Seater 2+2 Push Back),04h 40m,3.8,33,261.0,19:15,23:55,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3637,Super Luxury (Non AC Seater 2+2 Push Back),04h 45m,3.8,33,261.0,19:30,00:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 23968,Super Luxury (Non AC Seater 2+2 Push Back),03h 15m,3.8,33,263.0,19:45,23:00,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3017,INDRA(A.C. Seater),03h 30m,2.8,33,318.0,20:00,23:30,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 23970,Super Luxury (Non AC Seater 2+2 Push Back),03h 30m,3.9,33,260.0,20:45,00:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3840,Super Luxury (Non AC Seater 2+2 Push Back),05h 05m,3.8,31,286.0,21:10,02:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3139,Super Luxury (Non AC Seater 2+2 Push Back),03h 40m,3.8,33,263.0,21:20,01:00,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 4058,Super Luxury (Non AC Seater 2+2 Push Back),04h 55m,3.8,33,261.0,21:20,02:15,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",03h 45m,4.0,35,252.0,22:00,01:45,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,NueGo,Electric A/C Seater (2+2),03h 06m,4.7,3,189.0,10:39,13:45,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,NueGo,Electric A/C Seater (2+2),03h 45m,4.2,20,577.0,13:00,16:45,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),04h 05m,4.5,14,742.0,15:00,19:05,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,Nani’s Sai Krishna Travels,NON A/C Seater (2+2),05h 15m,3.1,20,610.0,19:15,00:30,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Vijayawada to Rajahmundry,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),04h 25m,3.9,29,749.0,19:30,23:55,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry
Bangalore to Rayachoti,APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,3.9,20,302.0,13:30,19:15,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),05h 30m,3.2,22,452.0,14:30,20:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 60501,Express(Non AC Seater),06h 15m,3.2,45,293.0,14:30,20:45,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",06h 00m,4.6,10,282.0,15:00,21:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50013,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,2.8,30,302.0,15:30,21:15,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 6005,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,3.5,30,302.0,16:30,22:15,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),05h 30m,4.5,31,353.0,19:00,00:30,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),05h 10m,3.7,33,353.0,19:30,00:40,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 36009,Super Luxury (Non AC Seater 2+2 Push Back),05h 10m,3.7,28,353.0,19:30,00:40,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,3.0,34,302.0,20:15,02:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 6017,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,3.3,30,302.0,21:00,02:45,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),05h 45m,4.1,21,302.0,21:45,03:30,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05h 00m,4.3,31,282.0,22:00,03:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 9253,INDRA(A.C. Seater),06h 00m,4.5,34,363.0,22:15,04:15,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50805,Super Luxury (Non AC Seater 2+2 Push Back),04h 55m,3.6,28,353.0,22:30,03:25,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 6007,INDRA(A.C. Seater),06h 00m,4.4,22,363.0,22:40,04:40,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 9489,Super Luxury (Non AC Seater 2+2 Push Back),04h 45m,3.4,29,353.0,23:00,03:45,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04h 30m,4.5,37,452.0,23:15,03:45,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),04h 30m,4.4,39,452.0,23:45,04:15,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,S R Travels,Non A/C Seater / Sleeper (2+1),07h 00m,4.4,21,700.0,19:30,02:30,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),07h 15m,4.2,14,600.0,19:30,02:45,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,Sri Vinayaka Travels,NON A/C Sleeper (2+1),07h 15m,3.1,16,750.0,19:45,03:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,Maheswari Travels,NON A/C Sleeper (2+1),07h 00m,4.1,17,799.0,20:00,03:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Bangalore to Rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),05h 00m,4.8,15,769.0,20:00,01:00,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Kurnool to Bangalore,TSRTC - 2994,LAHARI A/C SLEEPER CUM SEATER,06h 00m,3.1,3,1424.0,16:25,22:25,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,TSRTC - 8207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05h 05m,2.6,3,1263.0,22:00,03:05,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06h 10m,3.2,1,1263.0,23:20,05:30,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,IntrCity SmartBus,A/C Sleeper (2+1),05h 40m,4.6,6,2912.0,23:50,05:30,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05h 10m,4.7,16,2750.0,22:30,03:40,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05h 30m,4.1,12,3000.0,22:00,03:30,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,YAS TOURS AND TRAVELS,Volvo A/C Semi Sleeper (2+2),05h 30m,3.8,9,2200.0,19:45,01:15,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Jabbar Travels,Scania Multi-Axle AC Semi Sleeper (2+2),05h 11m,4.0,16,1900.0,23:59,05:10,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Jabbar Travels,NON AC Seater / Sleeper 2+1,05h 45m,3.7,12,1700.0,00:10,05:55,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,IntrCity SmartBus,AC Sleeper (2+1),05h 50m,4.2,3,2636.0,23:25,05:15,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),07h 10m,4.0,1,2590.0,23:55,07:05,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),05h 10m,4.0,6,1500.0,19:15,00:25,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),06h 15m,3.7,15,2000.0,20:15,02:30,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05h 50m,3.9,1,3000.0,17:55,23:45,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Orange Tours and Travels Grand,A/C Sleeper (2+1),05h 10m,3.7,3,3300.0,23:55,05:05,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),06h 15m,4.0,9,3000.0,19:00,01:15,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Sri Krishna Travels,A/C Sleeper (2+1),06h 05m,3.3,11,2900.0,23:55,06:00,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,SL Travels,NON A/C Sleeper (2+1),05h 05m,3.2,9,2310.0,23:55,05:00,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Swamy Ayyappa Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06h 05m,4.0,5,3200.0,20:30,02:35,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),04h 45m,4.9,1,2564.0,23:15,04:00,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,Sri Krishna Travels,A/C Sleeper (2+1),06h 01m,3.1,18,2500.0,23:59,06:00,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),05h 15m,4.1,12,3360.0,23:15,04:30,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Kurnool to Bangalore,SR Tours and Travels,A/C Sleeper (2+1),05h 16m,3.2,25,2486.0,23:59,05:15,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Tirupati to Chennai,APSRTC - 47045,INDRA(A.C. Seater),03h 00m,3.9,4,253.0,12:00,15:00,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5556,SAPTAGIRI EXPRESS,03h 00m,3.9,46,162.0,12:15,15:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5438,INDRA(A.C. Seater),03h 00m,4.5,6,253.0,13:00,16:00,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5560,SAPTAGIRI EXPRESS,03h 00m,4.6,44,162.0,13:15,16:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5572,SAPTAGIRI EXPRESS,03h 00m,4.5,30,162.0,13:45,16:45,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5574,SAPTAGIRI EXPRESS,03h 00m,3.1,32,162.0,16:15,19:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5369,SAPTAGIRI EXPRESS,03h 00m,3.8,46,162.0,17:45,20:45,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5582,SAPTAGIRI EXPRESS,03h 00m,3.0,45,162.0,18:15,21:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5365,SAPTAGIRI EXPRESS,03h 00m,3.9,46,162.0,18:45,21:45,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5584,SAPTAGIRI EXPRESS,03h 00m,3.9,45,162.0,19:15,22:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5371,SAPTAGIRI EXPRESS,03h 00m,3.9,46,162.0,19:45,22:45,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 47047,INDRA(A.C. Seater),03h 00m,3.9,29,253.0,20:00,23:00,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5373,SAPTAGIRI EXPRESS,03h 00m,3.9,46,162.0,20:15,23:15,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5367,SAPTAGIRI EXPRESS,03h 00m,3.3,46,162.0,21:30,00:30,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5440,INDRA(A.C. Seater),03h 00m,3.6,21,253.0,22:00,01:00,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5616,SAPTAGIRI EXPRESS,03h 00m,4.4,44,162.0,22:30,01:30,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 96761,SAPTAGIRI EXPRESS,03h 00m,5.0,42,162.0,23:00,02:00,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,APSRTC - 5592,SAPTAGIRI EXPRESS,03h 00m,4.3,40,162.0,23:30,02:30,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,NueGo,Electric A/C Seater (2+2),04h 05m,4.2,2,338.0,23:30,03:35,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,Maheswari Travels,Non A/C Seater / Sleeper (2+1),04h 21m,4.5,7,1899.0,02:00,06:21,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Tirupati to Chennai,Maheswari Travels,Non A/C Seater / Sleeper (2+1),04h 25m,4.5,14,1399.0,02:00,06:25,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Hyderabad to Anantapur (andhra pradesh),APSRTC - 5734,Super Luxury (Non AC Seater 2+2 Push Back),06h 45m,4.1,23,584.0,15:15,22:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 5732,Super Luxury (Non AC Seater 2+2 Push Back),07h 00m,3.3,26,584.0,16:30,23:30,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 5694,Super Luxury (Non AC Seater 2+2 Push Back),09h 15m,3.8,33,616.0,17:00,02:15,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 56912,Super Luxury (Non AC Seater 2+2 Push Back),08h 30m,2.5,33,584.0,17:15,01:45,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 47463,Super Luxury (Non AC Seater 2+2 Push Back),09h 10m,4.8,28,584.0,18:20,03:30,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6926,Super Luxury (Non AC Seater 2+2 Push Back),10h 30m,3.9,22,584.0,19:00,05:30,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 66310,Super Luxury (Non AC Seater 2+2 Push Back),09h 00m,3.8,31,616.0,19:00,04:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 5692,STAR LINER(NON-AC SLEEPER 2+1),08h 45m,3.8,6,798.0,19:15,04:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6893,Super Luxury (Non AC Seater 2+2 Push Back),10h 35m,4.0,8,584.0,19:40,06:15,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6835,Super Luxury (Non AC Seater 2+2 Push Back),09h 10m,3.6,33,616.0,19:45,04:55,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6646,Super Luxury (Non AC Seater 2+2 Push Back),08h 10m,3.7,31,584.0,20:00,04:10,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 66330,Super Luxury (Non AC Seater 2+2 Push Back),09h 15m,2.5,31,616.0,20:15,05:30,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6806,Super Luxury (Non AC Seater 2+2 Push Back),10h 00m,4.3,21,616.0,20:30,06:30,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 6735,Super Luxury (Non AC Seater 2+2 Push Back),09h 15m,3.8,24,616.0,20:45,06:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),APSRTC - 53549,Super Luxury (Non AC Seater 2+2 Push Back),07h 00m,4.6,27,584.0,21:00,04:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,A/C Seater / Sleeper (2+1),07h 55m,4.4,15,750.0,21:50,05:45,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),Al madeena Travels,Non A/C Seater / Sleeper (2+1),09h 00m,4.3,17,550.0,21:15,06:15,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,A/C Sleeper (2+1),08h 10m,4.4,6,1090.0,21:50,06:00,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),AdOrange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05h 15m,3.4,25,2800.0,23:00,04:15,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Hyderabad to Anantapur (andhra pradesh),Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),08h 08m,4.2,14,600.0,22:00,06:08,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6732,Super Luxury (Non AC Seater 2+2 Push Back),08h 15m,4.4,26,584.0,12:45,21:00,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6874,Super Luxury (Non AC Seater 2+2 Push Back),08h 30m,0.0,9,616.0,20:00,04:30,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6734,Super Luxury (Non AC Seater 2+2 Push Back),08h 30m,3.7,1,634.0,20:30,05:00,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6730,Super Luxury (Non AC Seater 2+2 Push Back),07h 00m,3.4,1,616.0,21:30,04:30,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 56911,Super Luxury (Non AC Seater 2+2 Push Back),06h 35m,3.6,2,616.0,21:55,04:30,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 95823,INDRA(A.C. Seater),06h 00m,3.9,14,706.0,22:00,04:00,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6925,Super Luxury (Non AC Seater 2+2 Push Back),08h 40m,3.0,1,616.0,22:30,07:10,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 94230,Super Luxury (Non AC Seater 2+2 Push Back),07h 30m,3.7,10,584.0,22:30,06:00,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 94718,Super Luxury (Non AC Seater 2+2 Push Back),07h 45m,3.9,16,584.0,22:30,06:15,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6843,INDRA(A.C. Seater),07h 00m,4.0,1,745.0,22:50,05:50,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 53548,Super Luxury (Non AC Seater 2+2 Push Back),06h 30m,3.2,2,584.0,23:00,05:30,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 6832,INDRA(A.C. Seater),07h 15m,4.4,2,745.0,23:15,06:30,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,APSRTC - 47462,Super Luxury (Non AC Seater 2+2 Push Back),06h 11m,4.1,7,611.0,23:59,06:10,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),06h 30m,4.4,15,1405.0,23:35,06:05,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,Sri Balaji Transports,A/C Seater / Sleeper (2+1),06h 52m,4.2,2,1200.0,22:35,05:27,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),06h 27m,4.5,1,2499.0,22:55,05:22,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,AdOrange Tours and Travels Grand,A/C Sleeper (2+1),05h 25m,3.3,7,1790.0,00:30,05:55,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Anantapur (andhra pradesh) to Hyderabad,Al madeena Travels,Non A/C Seater / Sleeper (2+1),09h 05m,3.9,2,900.0,21:15,06:20,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad
Bangalore to Kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),08h 48m,3.0,5,567.0,16:02,00:50,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),09h 04m,3.3,5,640.0,16:16,01:20,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),08h 40m,3.1,3,640.0,16:45,01:25,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),09h 20m,4.4,30,640.0,19:04,04:24,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),08h 25m,3.6,29,473.0,20:00,04:25,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),09h 05m,4.0,21,640.0,20:31,05:36,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Bangalore to Kozhikode,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),09h 05m,3.4,23,640.0,21:31,06:36,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
